query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
SRR11125891,species,0.0005467698519515477,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Phacochoerus;Phacochoerus africanus,028a6fec,-,0.0002032327557006788,130000,0.8630488605981727,73807
SRR11125891,species,0.0005467698519515477,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002391315,028a6fec,-,0.0007587356212825342,130000,0.8630488605981727,73807
SRR11125891,species,0.0005467698519515477,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp004562395,028a6fec,-,0.0002032327557006788,130000,0.8630488605981727,73807
SRR11125891,species,0.0005467698519515477,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis,028a6fec,-,0.00036581896026122184,130000,0.8630488605981727,73807
SRR11125891,species,0.0005047106325706595,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,028a6fec,-,0.0002303304564607693,120000,0.8616953981258715,73807
SRR11125891,species,0.0005047106325706595,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900553055,028a6fec,-,0.0002709770076009051,120000,0.8616953981258715,73807
SRR11125891,species,0.0004626514131897712,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella porci,028a6fec,-,0.0003387212595011313,110000,0.8602265083238531,73807
SRR11125891,species,0.0004626514131897712,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000434935,028a6fec,-,0.0002709770076009051,110000,0.8602265083238531,73807
SRR11125891,species,0.0004626514131897712,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter_A;s__Lawsonibacter_A hominis,028a6fec,-,0.00021678160608072406,110000,0.8602265083238531,73807
SRR11125891,species,0.0004626514131897712,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp004553485,028a6fec,-,0.00029807470836099557,110000,0.8602265083238531,73807
SRR11125891,species,0.0004626514131897712,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp934663595,028a6fec,-,0.0001761350549405883,110000,0.8602265083238531,73807
SRR11125891,species,0.0004205921938088829,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp022776785,028a6fec,-,0.0002574281572208598,100000,0.8586203949931513,73807
SRR11125891,species,0.0004205921938088829,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp022777585,028a6fec,-,0.00014903735418049779,100000,0.8586203949931513,73807
SRR11125891,species,0.0004205921938088829,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665,028a6fec,-,0.0002032327557006788,100000,0.8586203949931513,73807
SRR11125891,species,0.0004205921938088829,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum_B,028a6fec,-,0.00013548850380045254,100000,0.8586203949931513,73807
SRR11125891,species,0.0004205921938088829,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_I,028a6fec,-,0.002479439619548281,100000,0.8586203949931513,73807
SRR11125891,species,0.0004205921938088829,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum,028a6fec,-,0.0007587356212825342,100000,0.8586203949931513,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp945827465,028a6fec,-,0.00013548850380045254,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola sp034113365,028a6fec,-,0.00016258620456054303,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900766315,028a6fec,-,0.00014903735418049779,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia hyovaginalis,028a6fec,-,0.00016258620456054303,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp000436975,028a6fec,-,0.00012193965342040727,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RUG369;s__RUG369 sp004556055,028a6fec,-,0.00014903735418049779,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp022772475,028a6fec,-,0.0001761350549405883,90000,0.8568484085867073,73807
SRR11125891,species,0.0003785329744279946,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA11452;s__UBA11452 sp003526375,028a6fec,-,0.00014903735418049779,90000,0.8568484085867073,73807
SRR11125891,species,0.00033647375504710633,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__RGIG1962;s__RGIG1962 sp944325195,028a6fec,-,0.00012193965342040727,80000,0.8548718250993794,73807
SRR11125891,species,0.00033647375504710633,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A intestinihominis,028a6fec,-,0.0001761350549405883,80000,0.8548718250993794,73807
SRR11125891,species,0.00033647375504710633,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp022763925,028a6fec,-,0.00012193965342040727,80000,0.8548718250993794,73807
SRR11125891,species,0.00033647375504710633,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp905210415,028a6fec,-,0.00013548850380045254,80000,0.8548718250993794,73807
SRR11125891,species,0.00033647375504710633,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525,028a6fec,-,0.0001761350549405883,80000,0.8548718250993794,73807
SRR11125891,species,0.00033647375504710633,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp022782265,028a6fec,-,0.0004606609129215386,80000,0.8548718250993794,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp004555205,028a6fec,-,0.0005419540152018102,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ sp003481775,028a6fec,-,0.00010839080304036203,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces howellii,028a6fec,-,9.484195266031677e-05,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia butyriciproducens,028a6fec,-,0.0007451867709024889,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;s__Synergistes jonesii,028a6fec,-,0.00012193965342040727,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp945947045,028a6fec,-,0.00013548850380045254,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp029005135,028a6fec,-,0.00012193965342040727,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1623;s__UMGS1623 sp902492895,028a6fec,-,9.484195266031677e-05,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp000177015,028a6fec,-,0.00013548850380045254,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004557385,028a6fec,-,0.00013548850380045254,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp022775115,028a6fec,-,0.0002709770076009051,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900546925,028a6fec,-,0.0022897557142276476,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035,028a6fec,-,0.00014903735418049779,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-533;s__CAG-533 sp000434495,028a6fec,-,0.00010839080304036203,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp945915065,028a6fec,-,0.0002574281572208598,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Gabonibacter;s__Gabonibacter massiliensis,028a6fec,-,9.484195266031677e-05,70000,0.8526364738168479,73807
SRR11125891,species,0.00029441453566621804,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp029003235,028a6fec,-,0.00014903735418049779,70000,0.8526364738168479,73807
SRR11125891,species,0.00025235531628532975,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Babyrousa;Babyrousa celebensis,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp017811815,028a6fec,-,0.0003793678106412671,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900543325,028a6fec,-,0.00010839080304036203,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__JALFST01;s__JALFST01 sp022779285,028a6fec,-,8.129310228027151e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900554225,028a6fec,-,0.00012193965342040727,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Maliibacteriaceae;g__RGIG9107;s__RGIG9107 sp934613185,028a6fec,-,0.00012193965342040727,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900546445,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp034090985,028a6fec,-,0.00010839080304036203,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter phocaeensis_B,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus sp029227655,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFMI01;s__SFMI01 sp004556155,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingiibacterium;s__Flemingiibacterium sp900546315,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Aphodocola;s__Aphodocola sp900547225,028a6fec,-,0.0002032327557006788,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp034089285,028a6fec,-,0.00010839080304036203,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae,028a6fec,-,0.00014903735418049779,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp022770365,028a6fec,-,0.00010839080304036203,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens,028a6fec,-,0.00010839080304036203,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp945873695,028a6fec,-,0.00012193965342040727,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFDB01;s__SFDB01 sp004558825,028a6fec,-,0.0006096982671020364,60000,0.8500632177857105,73807
SRR11125891,species,0.00025235531628532975,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp022785155,028a6fec,-,0.00010839080304036203,60000,0.8500632177857105,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp900552235,028a6fec,-,6.774425190022627e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_B,028a6fec,-,0.0002574281572208598,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp004562765,028a6fec,-,6.774425190022627e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis,028a6fec,-,6.774425190022627e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp028719885,028a6fec,-,0.00028452585798095033,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__Scatomonas hejianensis,028a6fec,-,6.774425190022627e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_J,028a6fec,-,0.0008535775739428509,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795,028a6fec,-,0.00018968390532063354,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus,028a6fec,-,0.0001761350549405883,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp003150355,028a6fec,-,6.774425190022627e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A ammoniilytica,028a6fec,-,8.129310228027151e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus_A;s__Hominisplanchenecus_A sp900539525,028a6fec,-,0.00029807470836099557,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp004558525,028a6fec,-,0.0004606609129215386,50000,0.8470297246704097,73807
SRR11125891,species,0.00021029609690444146,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp012837295,028a6fec,-,8.129310228027151e-05,50000,0.8470297246704097,73807
SRR11125891,species,0.4703482503364729,unclassified,028a6fec,-,0.31528174834365286,111830000,,73807
SRR11125891,strain,0.06582267833109018,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain,028a6fec,-,0.025959597328166707,15650000,0.9480492372114512,73807
SRR11125891,strain,0.003028263795423957,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus cebifrons;unclassified Sus cebifrons subspecies/strain,028a6fec,-,0.0010839080304036203,720000,0.8925070210843875,73807
SRR11125891,strain,0.0005467698519515477,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Phacochoerus;Phacochoerus africanus;unclassified Phacochoerus africanus subspecies/strain,028a6fec,-,0.0002032327557006788,130000,0.8630488605981727,73807
SRR11125891,strain,0.00025235531628532975,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Babyrousa;Babyrousa celebensis;unclassified Babyrousa celebensis subspecies/strain,028a6fec,-,9.484195266031677e-05,60000,0.8500632177857105,73807
SRR11125891,strain,0.930349932705249,unclassified,028a6fec,-,0.9726584199330687,221200000,,73807
